export PATH="/home/tdurieux/defects4j/framework/bin:$PATH";cp -r /home/tdurieux/projects/math/math_48 /tmp/math_48_Ranking;cd /tmp/math_48_Ranking;defects4j compile;mkdir lib/;cp -r /home/tdurieux/defects4j/framework/projects/lib/* lib/;cp -r /home/tdurieux/defects4j/framework/projects/Math/lib/* lib/;find . -type f -name "package-info.java" -delete;
cd /tmp/math_48_Ranking;cp -r /home/tdurieux/defects4j-repair/src/python/core/../../../libs/z3 lib/z3;time java -cp /home/tdurieux/defects4j-repair/src/python/core/../../..//libs/nopol.jar fr.inria.lille.repair.Main --mode ranking --type condition --oracle angelic --synthesis smt --solver z3 --solver-path /home/tdurieux/defects4j-repair/src/python/core/../../..//libs/z3/z3 --complianceLevel 5 --source src/main/java/ --classpath target/classes/:target/test-classes/:lib/commons-discovery-0.5.jar:/home/tdurieux/defects4j-repair/src/python/core/../../..//libs/nopol.jar;echo "

Node: `hostname`
";echo "
Date: `date`
";rm -rf /tmp/math_48_Ranking;

/************************/
Executed tests:   2995
Successful tests: 2994
Failed tests:     1

org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest#testIssue631
java.lang.Exception: Unexpected exception, expected<org.apache.commons.math.exception.ConvergenceException> but was<org.apache.commons.math.exception.TooManyEvaluationsException>
	at org.junit.internal.runners.statements.ExpectException.evaluate(ExpectException.java:28)
	at org.junit.runners.ParentRunner.runLeaf(ParentRunner.java:271)
	at org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:70)
	at org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:50)
	at org.junit.runners.ParentRunner$3.run(ParentRunner.java:238)
	at org.junit.runners.ParentRunner$1.schedule(ParentRunner.java:63)
	at org.junit.runners.ParentRunner.runChildren(ParentRunner.java:236)
	at org.junit.runners.ParentRunner.access$000(ParentRunner.java:53)
	at org.junit.runners.ParentRunner$2.evaluate(ParentRunner.java:229)
	at org.junit.runners.ParentRunner.run(ParentRunner.java:309)
	at org.junit.runner.JUnitCore.run(JUnitCore.java:160)
	at org.junit.runner.JUnitCore.run(JUnitCore.java:138)
	at com.gzoltar.core.instr.testing.junit.JUnitRunner.run(JUnitRunner.java:47)
	at com.gzoltar.core.instr.Runner.main(Runner.java:46)
Caused by: org.apache.commons.math.exception.TooManyEvaluationsException: illegal state: maximal count (3,624) exceeded: evaluations
	at org.apache.commons.math.analysis.solvers.BaseAbstractUnivariateRealSolver.incrementEvaluationCount(BaseAbstractUnivariateRealSolver.java:296)
	at org.apache.commons.math.analysis.solvers.BaseAbstractUnivariateRealSolver.computeObjectiveValue(BaseAbstractUnivariateRealSolver.java:153)
	at org.apache.commons.math.analysis.solvers.BaseSecantSolver.doSolve(BaseSecantSolver.java:162)
	at org.apache.commons.math.analysis.solvers.BaseAbstractUnivariateRealSolver.solve(BaseAbstractUnivariateRealSolver.java:190)
	at org.apache.commons.math.analysis.solvers.BaseSecantSolver.solve(BaseSecantSolver.java:118)
	at org.apache.commons.math.analysis.solvers.BaseSecantSolver.solve(BaseSecantSolver.java:125)
	at org.apache.commons.math.analysis.solvers.BaseAbstractUnivariateRealSolver.solve(BaseAbstractUnivariateRealSolver.java:195)
	at org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest.testIssue631(RegulaFalsiSolverTest.java:54)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:57)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.lang.reflect.Method.invoke(Method.java:606)
	at org.junit.runners.model.FrameworkMethod$1.runReflectiveCall(FrameworkMethod.java:47)
	at org.junit.internal.runners.model.ReflectiveCallable.run(ReflectiveCallable.java:12)
	at org.junit.runners.model.FrameworkMethod.invokeExplosively(FrameworkMethod.java:44)
	at org.junit.internal.runners.statements.InvokeMethod.evaluate(InvokeMethod.java:17)
	at org.junit.internal.runners.statements.ExpectException.evaluate(ExpectException.java:19)
	... 13 more


/************************/
/* Suspicious statement */
/************************/
org.apache.commons.math.exception.MathIllegalStateException:84 -> 0.7071067811865475 (ep: 1, ef: 1, np: 2993, nf: 0)
org.apache.commons.math.analysis.solvers.BaseAbstractUnivariateRealSolver:296 -> 0.5773502691896258 (ep: 2, ef: 1, np: 2992, nf: 0)
org.apache.commons.math.exception.util.ExceptionContext:116 -> 0.5773502691896258 (ep: 2, ef: 1, np: 2992, nf: 0)
org.apache.commons.math.exception.util.ExceptionContext:161 -> 0.5773502691896258 (ep: 2, ef: 1, np: 2992, nf: 0)
org.apache.commons.math.exception.util.ExceptionContext:126 -> 0.4082482904638631 (ep: 5, ef: 1, np: 2989, nf: 0)
org.apache.commons.math.exception.util.ExceptionContext:150 -> 0.3779644730092272 (ep: 6, ef: 1, np: 2988, nf: 0)
org.apache.commons.math.exception.util.ExceptionContext:151 -> 0.3779644730092272 (ep: 6, ef: 1, np: 2988, nf: 0)
org.apache.commons.math.exception.util.ExceptionContext:152 -> 0.3779644730092272 (ep: 6, ef: 1, np: 2988, nf: 0)
org.apache.commons.math.exception.util.ExceptionContext:153 -> 0.3779644730092272 (ep: 6, ef: 1, np: 2988, nf: 0)
org.apache.commons.math.exception.util.ExceptionContext:154 -> 0.3779644730092272 (ep: 6, ef: 1, np: 2988, nf: 0)
org.apache.commons.math.exception.util.ExceptionContext:155 -> 0.3779644730092272 (ep: 6, ef: 1, np: 2988, nf: 0)
org.apache.commons.math.exception.util.ExceptionContext:156 -> 0.3779644730092272 (ep: 6, ef: 1, np: 2988, nf: 0)
org.apache.commons.math.exception.util.ExceptionContext:158 -> 0.3779644730092272 (ep: 6, ef: 1, np: 2988, nf: 0)
org.apache.commons.math.exception.util.ExceptionContext:159 -> 0.3779644730092272 (ep: 6, ef: 1, np: 2988, nf: 0)
org.apache.commons.math.exception.util.ExceptionContext:165 -> 0.3779644730092272 (ep: 6, ef: 1, np: 2988, nf: 0)
org.apache.commons.math.analysis.solvers.BaseSecantSolver:188 -> 0.3779644730092272 (ep: 6, ef: 1, np: 2988, nf: 0)
org.apache.commons.math.util.Incrementor:85 -> 0.2886751345948129 (ep: 11, ef: 1, np: 2983, nf: 0)
org.apache.commons.math.exception.MaxCountExceededException:62 -> 0.2886751345948129 (ep: 11, ef: 1, np: 2983, nf: 0)
org.apache.commons.math.analysis.solvers.BaseSecantSolver:125 -> 0.2773500981126146 (ep: 12, ef: 1, np: 2982, nf: 0)
org.apache.commons.math.exception.util.LocalizedFormats:367 -> 0.2773500981126146 (ep: 12, ef: 1, np: 2982, nf: 0)
org.apache.commons.math.exception.util.LocalizedFormats:380 -> 0.2773500981126146 (ep: 12, ef: 1, np: 2982, nf: 0)
org.apache.commons.math.analysis.solvers.BaseSecantSolver:172 -> 0.21320071635561041 (ep: 21, ef: 1, np: 2973, nf: 0)
org.apache.commons.math.analysis.solvers.BaseSecantSolver:175 -> 0.21320071635561041 (ep: 21, ef: 1, np: 2973, nf: 0)
org.apache.commons.math.analysis.solvers.BaseSecantSolver:176 -> 0.21320071635561041 (ep: 21, ef: 1, np: 2973, nf: 0)
org.apache.commons.math.analysis.solvers.BaseSecantSolver:177 -> 0.21320071635561041 (ep: 21, ef: 1, np: 2973, nf: 0)
org.apache.commons.math.analysis.solvers.BaseSecantSolver:179 -> 0.21320071635561041 (ep: 21, ef: 1, np: 2973, nf: 0)
org.apache.commons.math.analysis.solvers.BaseSecantSolver:195 -> 0.21320071635561041 (ep: 21, ef: 1, np: 2973, nf: 0)
org.apache.commons.math.analysis.solvers.BaseSecantSolver:196 -> 0.21320071635561041 (ep: 21, ef: 1, np: 2973, nf: 0)
org.apache.commons.math.analysis.solvers.BaseSecantSolver:201 -> 0.21320071635561041 (ep: 21, ef: 1, np: 2973, nf: 0)
org.apache.commons.math.analysis.solvers.BaseSecantSolver:232 -> 0.21320071635561041 (ep: 21, ef: 1, np: 2973, nf: 0)
org.apache.commons.math.analysis.solvers.BaseSecantSolver:249 -> 0.21320071635561041 (ep: 21, ef: 1, np: 2973, nf: 0)
org.apache.commons.math.exception.MathIllegalStateException:72 -> 0.21320071635561041 (ep: 21, ef: 1, np: 2973, nf: 0)
org.apache.commons.math.analysis.solvers.BaseSecantSolver:150 -> 0.19611613513818404 (ep: 25, ef: 1, np: 2969, nf: 0)
