export PATH="/home/tdurieux/defects4j/framework/bin:$PATH";cp -r /home/tdurieux/projects/chart/chart_3 /tmp/chart_3_Ranking;cd /tmp/chart_3_Ranking;defects4j compile;mkdir lib/;cp -r /home/tdurieux/defects4j/framework/projects/lib/* lib/;cp -r /home/tdurieux/defects4j/framework/projects/Chart/lib/* lib/;find . -type f -name "package-info.java" -delete;
cd /tmp/chart_3_Ranking;cp -r /home/tdurieux/nopol/z3-x64-debian-7.7/bin/ lib/z3;time java -cp /home/tdurieux/nopol/nopol-0.0.3-SNAPSHOT-jar-with-dependencies.jar fr.inria.lille.repair.Main --mode ranking --type condition --oracle angelic --synthesis smt --solver z3 --solver-path lib/z3/z3 --complianceLevel 4 --source source/ --classpath build/:build-tests/:lib/cobertura-lib/servlet-api-2.5-6.1.14.jar:lib/servlet.jar:/home/tdurieux/nopol/nopol-0.0.3-SNAPSHOT-jar-with-dependencies.jar;echo "

Node: `hostname`
";echo "
Date: `date`
";rm -rf /tmp/chart_3_Ranking;

/************************/
Executed tests:   4390
Successful tests: 4388
Failed tests:     2

org.jfree.data.time.junit.TimeSeriesTests#testCreateCopy3
junit.framework.AssertionFailedError: expected:<101.0> but was:<102.0>
	at junit.framework.Assert.fail(Assert.java:57)
	at junit.framework.Assert.failNotEquals(Assert.java:329)
	at junit.framework.Assert.assertEquals(Assert.java:120)
	at junit.framework.Assert.assertEquals(Assert.java:129)
	at junit.framework.TestCase.assertEquals(TestCase.java:288)
	at org.jfree.data.time.junit.TimeSeriesTests.testCreateCopy3(TimeSeriesTests.java:607)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:57)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.lang.reflect.Method.invoke(Method.java:606)
	at junit.framework.TestCase.runTest(TestCase.java:176)
	at junit.framework.TestCase.runBare(TestCase.java:141)
	at junit.framework.TestResult$1.protect(TestResult.java:122)
	at junit.framework.TestResult.runProtected(TestResult.java:142)
	at junit.framework.TestResult.run(TestResult.java:125)
	at junit.framework.TestCase.run(TestCase.java:129)
	at junit.framework.TestSuite.runTest(TestSuite.java:255)
	at junit.framework.TestSuite.run(TestSuite.java:250)
	at junit.framework.TestSuite.runTest(TestSuite.java:255)
	at junit.framework.TestSuite.run(TestSuite.java:250)
	at org.junit.internal.runners.JUnit38ClassRunner.run(JUnit38ClassRunner.java:84)
	at org.junit.runner.JUnitCore.run(JUnitCore.java:160)
	at org.junit.runner.JUnitCore.run(JUnitCore.java:138)
	at com.gzoltar.core.instr.testing.junit.JUnitRunner.run(JUnitRunner.java:47)
	at com.gzoltar.core.instr.Runner.main(Runner.java:46)

org.jfree.data.time.junit.TimeSeriesTests#testCreateCopy3
junit.framework.AssertionFailedError: expected:<101.0> but was:<102.0>
	at junit.framework.Assert.fail(Assert.java:57)
	at junit.framework.Assert.failNotEquals(Assert.java:329)
	at junit.framework.Assert.assertEquals(Assert.java:120)
	at junit.framework.Assert.assertEquals(Assert.java:129)
	at junit.framework.TestCase.assertEquals(TestCase.java:288)
	at org.jfree.data.time.junit.TimeSeriesTests.testCreateCopy3(TimeSeriesTests.java:607)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:57)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.lang.reflect.Method.invoke(Method.java:606)
	at junit.framework.TestCase.runTest(TestCase.java:176)
	at junit.framework.TestCase.runBare(TestCase.java:141)
	at junit.framework.TestResult$1.protect(TestResult.java:122)
	at junit.framework.TestResult.runProtected(TestResult.java:142)
	at junit.framework.TestResult.run(TestResult.java:125)
	at junit.framework.TestCase.run(TestCase.java:129)
	at junit.framework.TestSuite.runTest(TestSuite.java:255)
	at junit.framework.TestSuite.run(TestSuite.java:250)
	at org.junit.internal.runners.JUnit38ClassRunner.run(JUnit38ClassRunner.java:84)
	at org.junit.runner.JUnitCore.run(JUnitCore.java:160)
	at org.junit.runner.JUnitCore.run(JUnitCore.java:138)
	at com.gzoltar.core.instr.testing.junit.JUnitRunner.run(JUnitRunner.java:47)
	at com.gzoltar.core.instr.Runner.main(Runner.java:46)


/************************/
/* Suspicious statement */
/************************/
org.jfree.data.time.TimeSeries:1050 -> 0.5773502691896258 (ep: 4, ef: 2, np: 4384, nf: 0)
org.jfree.data.time.TimeSeries:1053 -> 0.5773502691896258 (ep: 4, ef: 2, np: 4384, nf: 0)
org.jfree.data.time.TimeSeries:1056 -> 0.5773502691896258 (ep: 4, ef: 2, np: 4384, nf: 0)
org.jfree.data.time.TimeSeries:1058 -> 0.5773502691896258 (ep: 4, ef: 2, np: 4384, nf: 0)
org.jfree.data.time.TimeSeries:1059 -> 0.5773502691896258 (ep: 4, ef: 2, np: 4384, nf: 0)
org.jfree.data.time.TimeSeries:1060 -> 0.5773502691896258 (ep: 4, ef: 2, np: 4384, nf: 0)
org.jfree.data.time.TimeSeries:1061 -> 0.5773502691896258 (ep: 4, ef: 2, np: 4384, nf: 0)
org.jfree.data.time.TimeSeries:1063 -> 0.5773502691896258 (ep: 4, ef: 2, np: 4384, nf: 0)
org.jfree.data.time.TimeSeries:1065 -> 0.5773502691896258 (ep: 4, ef: 2, np: 4384, nf: 0)
org.jfree.data.time.TimeSeries:1069 -> 0.5773502691896258 (ep: 4, ef: 2, np: 4384, nf: 0)
org.jfree.data.time.TimeSeries:1072 -> 0.5773502691896258 (ep: 4, ef: 2, np: 4384, nf: 0)
org.jfree.data.time.TimeSeries:564 -> 0.4472135954999579 (ep: 8, ef: 2, np: 4380, nf: 0)
org.jfree.data.time.TimeSeries:565 -> 0.4472135954999579 (ep: 8, ef: 2, np: 4380, nf: 0)
org.jfree.data.time.TimeSeries:345 -> 0.2886751345948129 (ep: 22, ef: 2, np: 4366, nf: 0)
org.jfree.data.time.TimeSeries:360 -> 0.2886751345948129 (ep: 22, ef: 2, np: 4366, nf: 0)
org.jfree.data.general.Series:243 -> 0.1796053020267749 (ep: 60, ef: 2, np: 4328, nf: 0)
org.jfree.data.general.Series:244 -> 0.1796053020267749 (ep: 60, ef: 2, np: 4328, nf: 0)
org.jfree.data.general.Series:245 -> 0.1796053020267749 (ep: 60, ef: 2, np: 4328, nf: 0)
org.jfree.data.general.Series:246 -> 0.1796053020267749 (ep: 60, ef: 2, np: 4328, nf: 0)
org.jfree.data.time.TimeSeries:653 -> 0.17677669529663687 (ep: 62, ef: 2, np: 4326, nf: 0)
org.jfree.data.time.TimeSeries:654 -> 0.17677669529663687 (ep: 62, ef: 2, np: 4326, nf: 0)
org.jfree.data.time.TimeSeries:666 -> 0.17677669529663687 (ep: 62, ef: 2, np: 4326, nf: 0)
org.jfree.data.time.TimeSeries:667 -> 0.17677669529663687 (ep: 62, ef: 2, np: 4326, nf: 0)
org.jfree.data.time.TimeSeries:668 -> 0.17677669529663687 (ep: 62, ef: 2, np: 4326, nf: 0)
org.jfree.data.time.TimeSeries:680 -> 0.16222142113076254 (ep: 74, ef: 2, np: 4314, nf: 0)
org.jfree.data.time.TimeSeries:681 -> 0.16222142113076254 (ep: 74, ef: 2, np: 4314, nf: 0)
org.jfree.data.time.TimeSeries:693 -> 0.16222142113076254 (ep: 74, ef: 2, np: 4314, nf: 0)
org.jfree.data.time.TimeSeries:694 -> 0.16222142113076254 (ep: 74, ef: 2, np: 4314, nf: 0)
org.jfree.data.time.TimeSeries:695 -> 0.16222142113076254 (ep: 74, ef: 2, np: 4314, nf: 0)
org.jfree.data.time.Year:253 -> 0.16222142113076254 (ep: 74, ef: 2, np: 4314, nf: 0)
org.jfree.data.time.TimeSeries:429 -> 0.15249857033260467 (ep: 84, ef: 2, np: 4304, nf: 0)
org.jfree.data.time.TimeSeries:463 -> 0.15249857033260467 (ep: 84, ef: 2, np: 4304, nf: 0)
org.jfree.data.time.TimeSeries:584 -> 0.15249857033260467 (ep: 84, ef: 2, np: 4304, nf: 0)
org.jfree.data.time.TimeSeries:603 -> 0.15249857033260467 (ep: 84, ef: 2, np: 4304, nf: 0)
org.jfree.data.time.TimeSeries:604 -> 0.15249857033260467 (ep: 84, ef: 2, np: 4304, nf: 0)
org.jfree.data.time.TimeSeries:605 -> 0.15249857033260467 (ep: 84, ef: 2, np: 4304, nf: 0)
org.jfree.data.time.TimeSeries:606 -> 0.15249857033260467 (ep: 84, ef: 2, np: 4304, nf: 0)
org.jfree.data.time.TimeSeries:878 -> 0.15249857033260467 (ep: 84, ef: 2, np: 4304, nf: 0)
org.jfree.data.time.TimeSeries:879 -> 0.15249857033260467 (ep: 84, ef: 2, np: 4304, nf: 0)
org.jfree.data.time.TimeSeries:881 -> 0.15249857033260467 (ep: 84, ef: 2, np: 4304, nf: 0)
org.jfree.data.time.TimeSeries:885 -> 0.15249857033260467 (ep: 84, ef: 2, np: 4304, nf: 0)
