export PATH="/home/tdurieux/defects4j/framework/bin:$PATH";cp -r /home/tdurieux/projects/lang/lang_39 /tmp/lang_39_Ranking;cd /tmp/lang_39_Ranking;defects4j compile;mkdir lib/;cp -r /home/tdurieux/defects4j/framework/projects/lib/* lib/;cp -r /home/tdurieux/defects4j/framework/projects/Lang/lib/* lib/;find . -type f -name "package-info.java" -delete;
cd /tmp/lang_39_Ranking;cp -r /home/tdurieux/defects4j-repair/src/python/core/../../../libs/z3 lib/z3;time java -cp /home/tdurieux/defects4j-repair/src/python/core/../../..//libs/nopol.jar fr.inria.lille.repair.Main --mode ranking --type condition --oracle angelic --synthesis smt --solver z3 --solver-path /home/tdurieux/defects4j-repair/src/python/core/../../..//libs/z3/z3 --complianceLevel 5 --source src/java/ --classpath target/classes/:target/test-classes/:lib/asm.jar:lib/cglib.jar:lib/commons-io.jar:lib/easymock.jar:/home/tdurieux/defects4j-repair/src/python/core/../../..//libs/nopol.jar;echo "

Node: `hostname`
";echo "
Date: `date`
";rm -rf /tmp/lang_39_Ranking;

/************************/
Executed tests:   1618
Successful tests: 1617
Failed tests:     1

org.apache.commons.lang3.StringUtilsTest#testReplace_StringStringArrayStringArray
java.lang.NullPointerException
	at org.apache.commons.lang3.StringUtils.replaceEach(StringUtils.java:3676)
	at org.apache.commons.lang3.StringUtils.replaceEach(StringUtils.java:3502)
	at org.apache.commons.lang3.StringUtilsTest.testReplace_StringStringArrayStringArray(StringUtilsTest.java:1039)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:57)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.lang.reflect.Method.invoke(Method.java:606)
	at junit.framework.TestCase.runTest(TestCase.java:176)
	at junit.framework.TestCase.runBare(TestCase.java:141)
	at junit.framework.TestResult$1.protect(TestResult.java:122)
	at junit.framework.TestResult.runProtected(TestResult.java:142)
	at junit.framework.TestResult.run(TestResult.java:125)
	at junit.framework.TestCase.run(TestCase.java:129)
	at junit.framework.TestSuite.runTest(TestSuite.java:255)
	at junit.framework.TestSuite.run(TestSuite.java:250)
	at org.junit.internal.runners.JUnit38ClassRunner.run(JUnit38ClassRunner.java:84)
	at org.junit.runner.JUnitCore.run(JUnitCore.java:160)
	at org.junit.runner.JUnitCore.run(JUnitCore.java:138)
	at com.gzoltar.core.instr.testing.junit.JUnitRunner.run(JUnitRunner.java:47)
	at com.gzoltar.core.instr.Runner.main(Runner.java:46)


/************************/
/* Suspicious statement */
/************************/
org.apache.commons.lang3.StringUtils:3502 -> 1.0 (ep: 0, ef: 1, np: 1617, nf: 0)
org.apache.commons.lang3.StringUtils:3648 -> 1.0 (ep: 0, ef: 1, np: 1617, nf: 0)
org.apache.commons.lang3.StringUtils:3727 -> 1.0 (ep: 0, ef: 1, np: 1617, nf: 0)
org.apache.commons.lang3.StringUtils:3612 -> 0.7071067811865475 (ep: 1, ef: 1, np: 1616, nf: 0)
org.apache.commons.lang3.StringUtils:3615 -> 0.7071067811865475 (ep: 1, ef: 1, np: 1616, nf: 0)
org.apache.commons.lang3.StringUtils:3619 -> 0.7071067811865475 (ep: 1, ef: 1, np: 1616, nf: 0)
org.apache.commons.lang3.StringUtils:3623 -> 0.7071067811865475 (ep: 1, ef: 1, np: 1616, nf: 0)
org.apache.commons.lang3.StringUtils:3624 -> 0.7071067811865475 (ep: 1, ef: 1, np: 1616, nf: 0)
org.apache.commons.lang3.StringUtils:3627 -> 0.7071067811865475 (ep: 1, ef: 1, np: 1616, nf: 0)
org.apache.commons.lang3.StringUtils:3635 -> 0.7071067811865475 (ep: 1, ef: 1, np: 1616, nf: 0)
org.apache.commons.lang3.StringUtils:3638 -> 0.7071067811865475 (ep: 1, ef: 1, np: 1616, nf: 0)
org.apache.commons.lang3.StringUtils:3639 -> 0.7071067811865475 (ep: 1, ef: 1, np: 1616, nf: 0)
org.apache.commons.lang3.StringUtils:3640 -> 0.7071067811865475 (ep: 1, ef: 1, np: 1616, nf: 0)
org.apache.commons.lang3.StringUtils:3644 -> 0.7071067811865475 (ep: 1, ef: 1, np: 1616, nf: 0)
org.apache.commons.lang3.StringUtils:3645 -> 0.7071067811865475 (ep: 1, ef: 1, np: 1616, nf: 0)
org.apache.commons.lang3.StringUtils:3650 -> 0.7071067811865475 (ep: 1, ef: 1, np: 1616, nf: 0)
org.apache.commons.lang3.StringUtils:3653 -> 0.7071067811865475 (ep: 1, ef: 1, np: 1616, nf: 0)
org.apache.commons.lang3.StringUtils:3654 -> 0.7071067811865475 (ep: 1, ef: 1, np: 1616, nf: 0)
org.apache.commons.lang3.StringUtils:3656 -> 0.7071067811865475 (ep: 1, ef: 1, np: 1616, nf: 0)
org.apache.commons.lang3.StringUtils:3657 -> 0.7071067811865475 (ep: 1, ef: 1, np: 1616, nf: 0)
org.apache.commons.lang3.StringUtils:3658 -> 0.7071067811865475 (ep: 1, ef: 1, np: 1616, nf: 0)
org.apache.commons.lang3.StringUtils:3665 -> 0.7071067811865475 (ep: 1, ef: 1, np: 1616, nf: 0)
org.apache.commons.lang3.StringUtils:3666 -> 0.7071067811865475 (ep: 1, ef: 1, np: 1616, nf: 0)
org.apache.commons.lang3.StringUtils:3669 -> 0.7071067811865475 (ep: 1, ef: 1, np: 1616, nf: 0)
org.apache.commons.lang3.StringUtils:3672 -> 0.7071067811865475 (ep: 1, ef: 1, np: 1616, nf: 0)
org.apache.commons.lang3.StringUtils:3675 -> 0.7071067811865475 (ep: 1, ef: 1, np: 1616, nf: 0)
org.apache.commons.lang3.StringUtils:3676 -> 0.7071067811865475 (ep: 1, ef: 1, np: 1616, nf: 0)
org.apache.commons.lang3.StringUtils:3677 -> 0.7071067811865475 (ep: 1, ef: 1, np: 1616, nf: 0)
org.apache.commons.lang3.StringUtils:3682 -> 0.7071067811865475 (ep: 1, ef: 1, np: 1616, nf: 0)
org.apache.commons.lang3.StringUtils:3684 -> 0.7071067811865475 (ep: 1, ef: 1, np: 1616, nf: 0)
org.apache.commons.lang3.StringUtils:3686 -> 0.7071067811865475 (ep: 1, ef: 1, np: 1616, nf: 0)
org.apache.commons.lang3.StringUtils:3688 -> 0.7071067811865475 (ep: 1, ef: 1, np: 1616, nf: 0)
org.apache.commons.lang3.StringUtils:3689 -> 0.7071067811865475 (ep: 1, ef: 1, np: 1616, nf: 0)
org.apache.commons.lang3.StringUtils:3691 -> 0.7071067811865475 (ep: 1, ef: 1, np: 1616, nf: 0)
org.apache.commons.lang3.StringUtils:3693 -> 0.7071067811865475 (ep: 1, ef: 1, np: 1616, nf: 0)
org.apache.commons.lang3.StringUtils:3695 -> 0.7071067811865475 (ep: 1, ef: 1, np: 1616, nf: 0)
org.apache.commons.lang3.StringUtils:3696 -> 0.7071067811865475 (ep: 1, ef: 1, np: 1616, nf: 0)
org.apache.commons.lang3.StringUtils:3697 -> 0.7071067811865475 (ep: 1, ef: 1, np: 1616, nf: 0)
org.apache.commons.lang3.StringUtils:3700 -> 0.7071067811865475 (ep: 1, ef: 1, np: 1616, nf: 0)
org.apache.commons.lang3.StringUtils:3701 -> 0.7071067811865475 (ep: 1, ef: 1, np: 1616, nf: 0)
org.apache.commons.lang3.StringUtils:3706 -> 0.7071067811865475 (ep: 1, ef: 1, np: 1616, nf: 0)
org.apache.commons.lang3.StringUtils:3709 -> 0.7071067811865475 (ep: 1, ef: 1, np: 1616, nf: 0)
org.apache.commons.lang3.StringUtils:3710 -> 0.7071067811865475 (ep: 1, ef: 1, np: 1616, nf: 0)
org.apache.commons.lang3.StringUtils:3712 -> 0.7071067811865475 (ep: 1, ef: 1, np: 1616, nf: 0)
org.apache.commons.lang3.StringUtils:3713 -> 0.7071067811865475 (ep: 1, ef: 1, np: 1616, nf: 0)
org.apache.commons.lang3.StringUtils:3714 -> 0.7071067811865475 (ep: 1, ef: 1, np: 1616, nf: 0)
org.apache.commons.lang3.StringUtils:3721 -> 0.7071067811865475 (ep: 1, ef: 1, np: 1616, nf: 0)
org.apache.commons.lang3.StringUtils:3722 -> 0.7071067811865475 (ep: 1, ef: 1, np: 1616, nf: 0)
org.apache.commons.lang3.StringUtils:3723 -> 0.7071067811865475 (ep: 1, ef: 1, np: 1616, nf: 0)
org.apache.commons.lang3.StringUtils:3725 -> 0.7071067811865475 (ep: 1, ef: 1, np: 1616, nf: 0)
org.apache.commons.lang3.StringUtils:3726 -> 0.7071067811865475 (ep: 1, ef: 1, np: 1616, nf: 0)
org.apache.commons.lang3.builder.HashCodeBuilder:686 -> 0.0 (ep: 4, ef: 0, np: 1613, nf: 1)
org.apache.commons.lang3.builder.HashCodeBuilder:687 -> 0.0 (ep: 4, ef: 0, np: 1613, nf: 1)
org.apache.commons.lang3.builder.HashCodeBuilder:700 -> 0.0 (ep: 2, ef: 0, np: 1615, nf: 1)
org.apache.commons.lang3.builder.HashCodeBuilder:701 -> 0.0 (ep: 1, ef: 0, np: 1616, nf: 1)
org.apache.commons.lang3.builder.HashCodeBuilder:703 -> 0.0 (ep: 2, ef: 0, np: 1615, nf: 1)
org.apache.commons.lang3.builder.HashCodeBuilder:704 -> 0.0 (ep: 2, ef: 0, np: 1615, nf: 1)
org.apache.commons.lang3.builder.HashCodeBuilder:707 -> 0.0 (ep: 2, ef: 0, np: 1615, nf: 1)
org.apache.commons.lang3.builder.HashCodeBuilder:969 -> 0.0 (ep: 38, ef: 0, np: 1579, nf: 1)
org.apache.commons.lang3.builder.HashCodeBuilder:860 -> 0.0 (ep: 22, ef: 0, np: 1595, nf: 1)
org.apache.commons.lang3.builder.HashCodeBuilder:861 -> 0.0 (ep: 4, ef: 0, np: 1613, nf: 1)
org.apache.commons.lang3.builder.HashCodeBuilder:866 -> 0.0 (ep: 22, ef: 0, np: 1595, nf: 1)
org.apache.commons.lang3.builder.HashCodeBuilder:868 -> 0.0 (ep: 21, ef: 0, np: 1596, nf: 1)
org.apache.commons.lang3.builder.HashCodeBuilder:870 -> 0.0 (ep: 20, ef: 0, np: 1597, nf: 1)
org.apache.commons.lang3.builder.HashCodeBuilder:872 -> 0.0 (ep: 19, ef: 0, np: 1598, nf: 1)
org.apache.commons.lang3.builder.HashCodeBuilder:874 -> 0.0 (ep: 18, ef: 0, np: 1599, nf: 1)
org.apache.commons.lang3.builder.HashCodeBuilder:876 -> 0.0 (ep: 17, ef: 0, np: 1600, nf: 1)
org.apache.commons.lang3.builder.HashCodeBuilder:878 -> 0.0 (ep: 16, ef: 0, np: 1601, nf: 1)
org.apache.commons.lang3.builder.HashCodeBuilder:880 -> 0.0 (ep: 15, ef: 0, np: 1602, nf: 1)
org.apache.commons.lang3.builder.HashCodeBuilder:882 -> 0.0 (ep: 13, ef: 0, np: 1604, nf: 1)
org.apache.commons.lang3.builder.HashCodeBuilder:886 -> 0.0 (ep: 13, ef: 0, np: 1604, nf: 1)
org.apache.commons.lang3.builder.HashCodeBuilder:889 -> 0.0 (ep: 22, ef: 0, np: 1595, nf: 1)
org.apache.commons.lang3.builder.HashCodeBuilder:902 -> 0.0 (ep: 3, ef: 0, np: 1614, nf: 1)
org.apache.commons.lang3.builder.HashCodeBuilder:903 -> 0.0 (ep: 1, ef: 0, np: 1616, nf: 1)
org.apache.commons.lang3.builder.HashCodeBuilder:905 -> 0.0 (ep: 3, ef: 0, np: 1614, nf: 1)
org.apache.commons.lang3.builder.HashCodeBuilder:906 -> 0.0 (ep: 3, ef: 0, np: 1614, nf: 1)
org.apache.commons.lang3.builder.HashCodeBuilder:909 -> 0.0 (ep: 3, ef: 0, np: 1614, nf: 1)
org.apache.commons.lang3.builder.HashCodeBuilder:873 -> 0.0 (ep: 1, ef: 0, np: 1616, nf: 1)
org.apache.commons.lang3.builder.HashCodeBuilder:753 -> 0.0 (ep: 3, ef: 0, np: 1614, nf: 1)
org.apache.commons.lang3.builder.HashCodeBuilder:754 -> 0.0 (ep: 3, ef: 0, np: 1614, nf: 1)
org.apache.commons.lang3.builder.HashCodeBuilder:767 -> 0.0 (ep: 2, ef: 0, np: 1615, nf: 1)
org.apache.commons.lang3.builder.HashCodeBuilder:768 -> 0.0 (ep: 1, ef: 0, np: 1616, nf: 1)
org.apache.commons.lang3.builder.HashCodeBuilder:770 -> 0.0 (ep: 2, ef: 0, np: 1615, nf: 1)
org.apache.commons.lang3.builder.HashCodeBuilder:771 -> 0.0 (ep: 2, ef: 0, np: 1615, nf: 1)
org.apache.commons.lang3.builder.HashCodeBuilder:774 -> 0.0 (ep: 2, ef: 0, np: 1615, nf: 1)
org.apache.commons.lang3.builder.HashCodeBuilder:787 -> 0.0 (ep: 3, ef: 0, np: 1614, nf: 1)
org.apache.commons.lang3.builder.HashCodeBuilder:788 -> 0.0 (ep: 3, ef: 0, np: 1614, nf: 1)
org.apache.commons.lang3.builder.HashCodeBuilder:650 -> 0.0 (ep: 3, ef: 0, np: 1614, nf: 1)
org.apache.commons.lang3.builder.HashCodeBuilder:651 -> 0.0 (ep: 3, ef: 0, np: 1614, nf: 1)
org.apache.commons.lang3.builder.HashCodeBuilder:666 -> 0.0 (ep: 2, ef: 0, np: 1615, nf: 1)
org.apache.commons.lang3.builder.HashCodeBuilder:667 -> 0.0 (ep: 1, ef: 0, np: 1616, nf: 1)
org.apache.commons.lang3.builder.HashCodeBuilder:669 -> 0.0 (ep: 2, ef: 0, np: 1615, nf: 1)
org.apache.commons.lang3.builder.HashCodeBuilder:670 -> 0.0 (ep: 2, ef: 0, np: 1615, nf: 1)
org.apache.commons.lang3.builder.HashCodeBuilder:673 -> 0.0 (ep: 2, ef: 0, np: 1615, nf: 1)
org.apache.commons.lang3.builder.HashCodeBuilder:922 -> 0.0 (ep: 3, ef: 0, np: 1614, nf: 1)
org.apache.commons.lang3.builder.HashCodeBuilder:923 -> 0.0 (ep: 3, ef: 0, np: 1614, nf: 1)
org.apache.commons.lang3.builder.HashCodeBuilder:957 -> 0.0 (ep: 1, ef: 0, np: 1616, nf: 1)
org.apache.commons.lang3.builder.HashCodeBuilder:958 -> 0.0 (ep: 1, ef: 0, np: 1616, nf: 1)
org.apache.commons.lang3.builder.HashCodeBuilder:826 -> 0.0 (ep: 6, ef: 0, np: 1611, nf: 1)
org.apache.commons.lang3.builder.HashCodeBuilder:827 -> 0.0 (ep: 6, ef: 0, np: 1611, nf: 1)
org.apache.commons.lang3.builder.HashCodeBuilder:879 -> 0.0 (ep: 1, ef: 0, np: 1616, nf: 1)
org.apache.commons.lang3.builder.HashCodeBuilder:801 -> 0.0 (ep: 2, ef: 0, np: 1615, nf: 1)
org.apache.commons.lang3.builder.HashCodeBuilder:804 -> 0.0 (ep: 2, ef: 0, np: 1615, nf: 1)
org.apache.commons.lang3.builder.HashCodeBuilder:805 -> 0.0 (ep: 2, ef: 0, np: 1615, nf: 1)
org.apache.commons.lang3.builder.HashCodeBuilder:808 -> 0.0 (ep: 2, ef: 0, np: 1615, nf: 1)
org.apache.commons.lang3.builder.HashCodeBuilder:869 -> 0.0 (ep: 1, ef: 0, np: 1616, nf: 1)
org.apache.commons.lang3.builder.HashCodeBuilder:286 -> 0.0 (ep: 5, ef: 0, np: 1612, nf: 1)
org.apache.commons.lang3.builder.HashCodeBuilder:360 -> 0.0 (ep: 13, ef: 0, np: 1604, nf: 1)
